age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,date,latitude,longitude,id,contact_month,contact_year,contactado_previamente,Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth,hoja_origen
40.0,admin.,married,university.degree,no,no,no,cellular,246,1,3,1,success,-2.9,92.201,-31.4,0.884,5076.2,no,2018-09-16,28.756,-103.98,e829ccbb-423e-4ef9-a67f-fbd59795a24a,9.0,2018.0,True,148391,1,2,2014-06-08,26,2014
33.0,admin.,married,high.school,no,yes,no,cellular,252,1,6,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes,2019-08-05,25.906,-113.901,c8668934-4c77-40b0-963c-8c1d3dd24f8e,8.0,2019.0,True,37370,1,1,2014-02-09,18,2014
43.0,self-employed,divorced,university.degree,no,no,no,telephone,156,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no,2018-07-31,27.158,-116.174,9267d1c9-f050-4a6c-8cd6-ba75a6928995,7.0,2018.0,False,116440,1,1,2014-09-22,26,2014
43.0,self-employed,divorced,university.degree,no,no,no,cellular,1529,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no,2018-10-25,34.251,-101.047,7e9f4229-9887-4762-960a-ee881130c169,10.0,2018.0,False,116881,0,0,2014-03-20,11,2014
63.0,housemaid,married,basic.4y,no,yes,no,telephone,235,1,6,2,failure,-2.9,92.201,-31.4,0.884,5076.2,yes,2019-07-04,27.697,-110.02,3ac41cfa-52a5-4892-b29a-9284a03d69f0,7.0,2019.0,True,116654,2,0,2014-12-16,24,2014
35.0,admin.,married,high.school,no,no,no,cellular,155,1,4,1,success,-2.9,92.201,-31.4,4.857,5076.2,no,2016-03-27,27.577,-103.602,34e0c6ba-f6f1-43ab-91ef-060b5de89f3d,3.0,2016.0,True,23793,2,0,2014-03-24,30,2014
31.0,admin.,married,high.school,no,no,yes,cellular,155,2,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes,2017-06-03,45.725,-124.278,2a6197e4-4f9a-4410-ac35-e2ff10421bf5,6.0,2017.0,True,77692,1,2,2014-11-27,31,2014
33.0,technician,single,basic.9y,no,yes,yes,cellular,289,1,999,2,failure,-2.9,92.201,-31.4,0.884,5076.2,yes,2018-09-30,46.555,-108.045,aaa1b6a1-b6b0-4f03-86a5-e6097b51ab7c,9.0,2018.0,False,78401,1,0,2014-06-20,21,2014
36.0,blue-collar,married,basic.9y,no,no,no,cellular,153,2,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no,2019-12-17,36.559,-99.927,b8be5ebb-a40c-4b94-a170-baf47cdd0802,12.0,2019.0,False,50751,1,1,2014-09-09,10,2014
32.0,entrepreneur,married,unknown,no,no,no,cellular,352,2,999,2,failure,-2.9,92.201,-31.4,0.884,5076.2,no,2015-09-10,45.151,-120.451,88e7b57c-b94f-4c3a-921e-8bc80cba3173,9.0,2015.0,False,20768,0,0,2014-03-28,26,2014
69.0,retired,married,professional.course,no,yes,no,telephone,411,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no,2015-12-02,31.18,-80.709,e0e12c44-4582-41ba-989f-64b933e29f32,12.0,2015.0,False,136437,2,2,2014-02-19,30,2014
36.0,admin.,single,high.school,no,yes,yes,cellular,107,4,2,3,success,-2.9,92.201,-31.4,4.856,5076.2,no,2015-03-30,45.029,-121.076,81ed8ec7-1b90-4f80-9457-a2488d8b42c0,3.0,2015.0,True,6327,2,0,2014-12-21,23,2014
21.0,admin.,single,university.degree,no,yes,no,cellular,89,2,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,no,2016-02-04,31.599,-102.788,c6cb7b42-54bf-4b10-ae2e-9cdc0e786459,2.0,2016.0,True,32448,1,0,2014-05-14,4,2014
19.0,student,single,basic.9y,no,yes,no,telephone,85,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no,2019-12-25,40.522,-114.763,0bab6640-f2c4-4a24-8a1d-f2a5d063d3b8,12.0,2019.0,False,80770,2,2,2014-03-24,9,2014
46.0,blue-collar,married,professional.course,no,no,no,telephone,151,3,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no,2019-08-23,28.108,-120.189,f9a08fca-a067-45de-9969-ffcdcc530ae3,8.0,2019.0,False,129593,1,0,2014-03-14,6,2014
19.0,student,single,basic.9y,no,no,no,cellular,96,1,3,1,success,-2.9,92.201,-31.4,0.884,5076.2,no,2017-04-16,31.673,-101.016,9ad42703-6b26-4cc6-a340-ac0377c8d4cb,4.0,2017.0,True,162164,1,0,2014-03-23,11,2014
32.0,student,married,professional.course,no,yes,no,cellular,540,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no,2017-11-08,32.997,-109.68,746ac944-7fec-41fd-a078-331e5d5f3dcd,11.0,2017.0,False,51943,1,0,2014-11-14,28,2014
45.0,unknown,married,university.degree,no,yes,no,cellular,263,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no,2019-01-30,29.296,-90.864,171d8b8c-5ec0-492a-9448-01692ff68f44,1.0,2019.0,False,23656,2,1,2014-12-06,19,2014
39.0,technician,married,professional.course,no,yes,no,cellular,247,1,4,1,success,-2.9,92.201,-31.4,4.857,5076.2,no,2019-08-03,26.875,-91.307,e2974a68-9393-4e69-b2b3-55eeed3f3f48,8.0,2019.0,True,78027,2,0,2014-09-07,13,2014
40.0,management,married,university.degree,no,no,no,cellular,162,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no,2015-05-17,48.728,-76.637,9e434734-764e-4196-a3a6-17c3373f6272,5.0,2015.0,False,147684,0,0,2014-09-24,22,2014
40.0,management,married,university.degree,no,no,yes,cellular,121,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no,2019-11-29,47.145,-73.517,f69e758d-3ba2-4d8f-b580-b461e9b7bf1c,11.0,2019.0,False,18465,1,1,2014-03-28,3,2014
52.0,admin.,married,university.degree,no,yes,no,cellular,179,3,4,2,success,-2.9,92.201,-31.4,0.884,5076.2,yes,2019-02-18,36.396,-91.343,128f5f4e-90fd-4e10-8543-edd01e0587d1,2.0,2019.0,True,27324,0,0,2014-07-30,15,2014
67.0,retired,married,professional.course,no,yes,yes,cellular,71,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no,2015-07-29,26.53,-124.888,54e4025e-7be3-4ca3-97c6-73a249f9327a,7.0,2015.0,False,82088,0,1,2014-08-28,5,2014
57.0,entrepreneur,married,professional.course,no,yes,no,telephone,157,1,3,1,success,-2.9,92.201,-31.4,0.884,5076.2,no,2015-07-06,40.473,-88.36,cfba2005-2410-443d-92be-65a8f3c598e3,7.0,2015.0,True,68591,2,1,2014-12-10,25,2014
37.0,blue-collar,married,basic.9y,no,no,no,cellular,213,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes,2019-06-10,32.362,-110.392,389a3020-f471-4f24-98cc-a506a383cb8c,6.0,2019.0,False,160958,0,2,2014-06-27,26,2014
39.0,blue-collar,married,basic.9y,no,no,no,cellular,373,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2018-03-11,25.663,-110.705,5127e55c-f80c-4107-90f4-90c37295a1aa,3.0,2018.0,False,128811,1,1,2014-11-21,12,2014
34.0,technician,single,professional.course,no,yes,no,cellular,1416,2,12,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes,2018-02-10,38.67,-108.674,1b9abb7d-bfdd-41a3-9726-c64a82e161e5,2.0,2018.0,True,39148,2,2,2014-10-13,6,2014
35.0,technician,married,university.degree,no,yes,no,cellular,425,2,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no,2015-07-13,38.347,-105.469,8a824b52-625c-4215-ba3c-2042f986c8c1,7.0,2015.0,False,26089,1,2,2014-05-25,14,2014
37.0,technician,married,professional.course,no,no,no,cellular,48,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2019-03-14,25.247,-107.143,28bfc7f7-9842-492d-b7ed-91636e91734a,3.0,2019.0,False,114522,0,1,2014-09-24,24,2014
43.0,services,married,high.school,no,yes,no,telephone,329,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2019-03-05,46.869,-72.197,b4d9710b-66ba-47f7-a000-bed7cf431dd6,3.0,2019.0,False,89439,0,1,2014-06-07,12,2014
70.0,housemaid,divorced,basic.4y,no,no,no,telephone,90,3,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no,2018-11-16,31.323,-121.808,3ea4459c-5ca7-4258-b9ce-bd18d8627618,11.0,2018.0,False,70886,2,2,2014-10-26,7,2014
34.0,admin.,single,university.degree,no,yes,yes,cellular,265,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no,2017-02-21,28.318,-118.926,77217366-0bc3-429b-8e29-010983382419,2.0,2017.0,False,179477,2,2,2014-01-13,27,2014
69.0,retired,married,high.school,no,yes,no,cellular,151,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2015-07-19,47.135,-94.798,6759f31d-0af7-41c1-9ed6-f9f9abb3dbd9,7.0,2015.0,False,31014,2,2,2014-04-17,28,2014
59.0,technician,single,basic.6y,no,no,no,telephone,181,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2019-11-30,32.682,-72.514,0bd7d2f6-e881-447c-97f8-193ae488fdad,11.0,2019.0,False,59457,2,1,2014-04-23,5,2014
49.0,management,divorced,university.degree,no,yes,yes,cellular,138,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2015-09-13,47.7,-73.198,b627709d-5650-4e22-892f-b67694936d91,9.0,2015.0,False,90687,1,1,2014-11-07,16,2014
36.0,admin.,single,university.degree,no,no,no,cellular,265,1,4,3,success,-2.9,92.201,-31.4,4.857,5076.2,yes,2019-07-28,36.678,-73.787,9c77ac51-04ea-4d31-8f52-53ea501a2a4e,7.0,2019.0,True,85664,1,1,2014-07-25,17,2014
31.0,admin.,single,university.degree,no,no,no,cellular,157,1,999,0,nonexistent,-2.9,92.201,-31.4,4.856,5076.2,no,2019-04-30,28.446,-124.647,a019fd1d-6b90-4483-84c3-367ea7191205,4.0,2019.0,False,119218,0,0,2014-02-26,19,2014
50.0,management,married,university.degree,no,no,no,cellular,89,3,4,1,success,-2.9,92.201,-31.4,4.859500000000001,5076.2,no,2018-01-31,49.243,-74.943,9b9c6723-1245-47ae-a59f-0305629d5681,1.0,2018.0,True,93550,0,1,2014-01-06,32,2014
31.0,admin.,single,university.degree,no,no,no,telephone,387,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2018-12-01,47.607,-98.149,f9918493-5b51-430b-81aa-c3350fc024ff,12.0,2018.0,False,15464,1,1,2014-01-24,6,2014
45.0,services,married,high.school,no,no,no,cellular,249,3,999,0,nonexistent,-2.9,92.201,-31.4,4.857,5076.2,no,2017-11-03,27.423,-107.913,e58fc064-c33d-4493-b4b3-643364eedc29,11.0,2017.0,False,29996,1,1,2014-01-21,1,2014
59.0,retired,married,high.school,no,no,no,cellular,123,1,4,1,success,-2.9,92.201,-31.4,0.883,5076.2,no,2016-11-17,34.491,-90.577,a646b145-8da3-446b-8580-e65cc7c5ecf0,11.0,2016.0,True,30147,2,0,2014-10-25,27,2014
30.0,admin.,single,university.degree,no,no,no,cellular,156,1,999,2,failure,-2.9,92.201,-31.4,4.857,5076.2,no,2019-07-18,47.539,-119.477,0cae0f68-0537-41be-81d2-525d6fab5c5b,7.0,2019.0,False,170641,0,0,2014-11-15,14,2014
30.0,admin.,single,university.degree,no,yes,yes,cellular,155,1,4,1,success,-2.9,92.201,-31.4,0.883,5076.2,no,2016-11-15,33.512,-118.328,ce14fe40-ce41-41dc-802a-681c9d9efb60,11.0,2016.0,True,110291,1,2,2014-12-12,21,2014
31.0,admin.,single,university.degree,no,yes,yes,telephone,115,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2015-02-14,39.193,-87.231,1b1d8a73-f919-4d58-8ad4-c4b8539a2161,2.0,2015.0,False,152448,0,0,2014-10-18,20,2014
58.0,technician,married,professional.course,no,no,no,cellular,704,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,2017-11-18,44.527,-114.001,dafe3742-cef5-4130-9be8-7193c32e9b3c,11.0,2017.0,False,97733,0,1,2014-11-01,23,2014
33.0,admin.,single,high.school,no,yes,no,cellular,136,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,2015-10-25,35.392,-124.699,2887d97c-0fed-4c3b-8ab4-db8b1e864f0d,10.0,2015.0,False,17485,2,0,2014-05-02,26,2014
25.0,student,single,professional.course,no,yes,no,cellular,176,2,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes,2015-12-28,31.539,-114.111,976a2651-7de9-4e83-98a1-8a3b6b19246f,12.0,2015.0,False,6185,2,2,2014-04-28,26,2014
39.0,self-employed,married,university.degree,no,yes,no,telephone,88,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no,2019-04-07,34.873,-120.146,27c577f0-64a1-4606-abfa-a0a025447079,4.0,2019.0,False,114140,0,1,2014-12-28,27,2014
59.0,retired,married,high.school,no,yes,no,cellular,85,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no,2017-03-05,30.386,-86.541,8f1d179f-2d81-4740-a2d2-c3ff3a8016c3,3.0,2017.0,False,90442,0,2,2014-10-06,29,2014
29.0,technician,single,professional.course,no,yes,yes,cellular,110,1,999,0,nonexistent,-2.9,92.201,-31.4,4.857,5076.2,no,2015-02-11,39.19,-82.285,5c1ffbf6-64cb-4578-90e5-8cb449e7aada,2.0,2015.0,False,16094,0,1,2014-06-17,17,2014
50.0,blue-collar,married,unknown,no,yes,no,cellular,1398,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2019-02-02,37.8,-67.003,322bcf58-73df-4b5d-99a6-2394ce267f94,2.0,2019.0,False,118998,0,2,2014-03-31,2,2014
61.0,entrepreneur,married,university.degree,unknown,yes,no,cellular,651,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,2019-02-28,46.235,-99.506,c8555bf9-9265-41f8-9d43-62e97eb61ebd,2.0,2019.0,False,167326,2,2,2014-04-27,20,2014
52.0,management,married,high.school,no,yes,yes,cellular,167,1,10,4,failure,-2.9,92.201,-31.4,0.883,5076.2,yes,2017-04-23,24.986,-87.998,9cbcdc8e-8196-4afd-9a2e-124563ed6b5e,4.0,2017.0,True,156224,0,1,2014-01-04,19,2014
52.0,management,married,high.school,no,no,no,cellular,408,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,2016-05-19,35.221,-69.173,b6b6e82c-06bd-4f93-9fa8-fc1ee9a5a32f,5.0,2016.0,False,31984,2,2,2014-10-14,15,2014
36.0,admin.,single,university.degree,no,no,no,cellular,982,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2017-01-31,27.341,-80.094,a9c99d9b-cd33-49e7-a932-ade0dc6fd1ab,1.0,2017.0,False,154731,1,2,2014-03-03,21,2014
85.0,retired,married,professional.course,no,no,no,cellular,140,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,2015-08-02,34.093,-107.457,675ff18b-174d-430e-a40e-10835b35a6ec,8.0,2015.0,False,120267,1,2,2014-07-24,12,2014
27.0,admin.,single,university.degree,no,yes,no,cellular,168,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2018-10-04,43.796,-118.759,e4e6b4a3-a71f-4ac9-b30f-e497d5398efb,10.0,2018.0,False,152116,0,0,2014-02-15,10,2014
27.0,admin.,single,university.degree,no,yes,no,cellular,287,1,6,1,success,-2.9,92.201,-31.4,0.883,5076.2,no,2017-05-23,43.77,-114.748,b9a07b2c-1d73-4f20-8442-a1b3d55f4479,5.0,2017.0,True,122489,2,0,2014-09-15,4,2014
49.0,technician,married,professional.course,no,yes,no,cellular,75,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no,2016-01-20,29.197,-121.04,b80c29c8-04c0-474a-baf7-4ffcf42b9e30,1.0,2016.0,False,106987,0,0,2014-08-10,12,2014
30.0,admin.,married,university.degree,no,no,no,cellular,139,3,6,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes,2018-08-28,35.096,-72.847,1d6e40be-7073-4314-a2b6-a3c656fd7fcd,8.0,2018.0,True,106008,2,2,2014-11-09,16,2014
69.0,entrepreneur,married,university.degree,no,yes,no,cellular,93,1,999,1,failure,-2.9,92.201,-31.4,4.856,5076.2,no,2019-04-16,43.35,-84.046,275888a8-30c4-4ebc-a1be-795943560420,4.0,2019.0,False,16077,2,1,2014-11-24,21,2014
36.0,admin.,single,university.degree,no,no,no,cellular,225,1,999,2,failure,-2.9,92.201,-31.4,0.883,5076.2,no,2018-06-25,34.305,-94.808,b5a150dd-2d56-4793-a2bb-7acd5253bb82,6.0,2018.0,False,67026,2,2,2014-05-15,12,2014
25.0,student,single,unknown,no,yes,yes,cellular,203,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2016-06-02,38.494,-95.214,2bdc0745-457a-44b1-999e-6801a5aefa36,6.0,2016.0,False,102295,0,2,2014-11-07,23,2014
41.0,admin.,single,university.degree,no,yes,no,cellular,280,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2016-10-23,41.849,-119.787,86990d79-5be8-4f0e-8d7c-40a93f5265e6,10.0,2016.0,False,138287,1,1,2014-12-13,5,2014
54.0,admin.,single,university.degree,unknown,yes,no,cellular,159,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2016-04-14,42.146,-68.929,5205691e-f2ff-4e36-8807-515eb265a55f,4.0,2016.0,False,90367,0,2,2014-04-16,24,2014
36.0,admin.,married,professional.course,no,no,no,cellular,66,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2018-02-06,27.567,-103.798,28919600-b5d9-4f46-ba35-d20c3c4b7deb,2.0,2018.0,False,55803,0,1,2014-07-16,23,2014
57.0,admin.,married,university.degree,no,yes,no,cellular,149,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes,2019-12-11,48.363,-102.177,ef4e51c9-de2b-4ec5-8704-7903357b9bdd,12.0,2019.0,False,106032,0,0,2014-03-17,32,2014
35.0,admin.,married,university.degree,no,no,yes,cellular,349,1,999,3,failure,-2.9,92.201,-31.4,0.883,5076.2,yes,2015-02-02,38.554,-114.632,771c42c9-cd49-49d5-b7b4-eadca19187fb,2.0,2015.0,False,165828,2,0,2014-01-31,29,2014
35.0,admin.,single,university.degree,no,no,yes,cellular,371,1,999,0,nonexistent,-2.9,92.201,-31.4,4.857,5076.2,no,2015-09-02,49.313,-82.135,5ae6f4c6-05ff-48a0-a732-b4b1fd418f7a,9.0,2015.0,False,7154,1,0,2014-09-21,7,2014
80.0,retired,married,illiterate,unknown,yes,yes,cellular,125,1,6,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes,2019-02-01,25.433,-104.542,a014f391-c2a5-40da-acf5-ae39343acc4b,2.0,2019.0,True,125590,2,0,2014-02-16,12,2014
26.0,admin.,single,university.degree,no,no,no,cellular,221,1,15,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes,2016-01-08,34.917,-96.726,a6f3e337-05a9-45a6-b17e-e0cd9945e1cc,1.0,2016.0,True,164572,0,1,2014-06-12,3,2014
67.0,retired,married,university.degree,no,no,no,cellular,201,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no,2017-04-06,42.226,-87.589,26adf0ff-da40-4956-aafb-39e825bf6b43,4.0,2017.0,False,178642,2,2,2014-05-03,29,2014
56.0,retired,married,high.school,no,yes,yes,cellular,97,1,3,2,success,-2.9,92.201,-31.4,0.883,5076.2,no,2016-07-15,30.622,-98.902,234a7933-86b2-4e31-898e-2b296394b9bc,7.0,2016.0,True,176930,0,1,2014-07-07,13,2014
59.0,admin.,divorced,professional.course,no,yes,no,telephone,91,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no,2019-08-23,28.92,-108.946,95d77a9f-fe25-4dd6-9c8e-eec3b83ce3f3,8.0,2019.0,False,33069,2,2,2014-02-11,17,2014
44.0,management,married,university.degree,no,no,no,cellular,175,2,999,2,failure,-2.9,92.201,-31.4,0.883,5076.2,yes,2017-07-04,43.463,-73.969,7531ef9d-5b7c-49c6-9cc7-498a38a2450b,7.0,2017.0,False,13747,1,0,2014-01-15,7,2014
47.0,admin.,married,university.degree,no,yes,no,cellular,526,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no,2017-12-16,29.087,-106.23,90714f07-cd4d-45fc-8591-f0e85c00caa6,12.0,2017.0,False,45576,2,0,2014-09-19,14,2014
58.0,technician,married,professional.course,no,yes,no,cellular,89,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,2018-05-05,27.982,-81.722,be1df895-6ae7-43b1-bd64-fa12a825f96a,5.0,2018.0,False,58379,0,0,2014-01-20,17,2014
59.0,admin.,divorced,professional.course,no,no,no,cellular,206,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes,2019-12-22,34.868,-71.047,10d061cb-d70a-46d2-b972-9d3c0e72efe8,12.0,2019.0,False,28734,0,2,2014-07-03,10,2014
59.0,admin.,divorced,professional.course,no,no,no,cellular,477,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2019-09-01,25.69,-81.002,fbee228c-2468-4f4d-a1ea-e441d0e49f82,9.0,2019.0,False,178430,1,2,2014-09-29,30,2014
69.0,blue-collar,married,unknown,no,yes,no,cellular,400,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2019-01-23,44.372,-120.904,108b276f-4d11-4a7f-a1fd-5720e19b296b,1.0,2019.0,False,64213,1,2,2014-08-21,11,2014
59.0,admin.,divorced,professional.course,no,no,no,telephone,198,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2017-03-28,49.203,-122.514,d421d1ca-27d7-4c0d-820d-c9f8f4976fb5,3.0,2017.0,False,72211,0,0,2014-02-28,6,2014
59.0,admin.,divorced,professional.course,no,unknown,unknown,cellular,203,1,4,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes,2019-10-30,47.997,-124.758,c4d201a3-7138-4a17-bb13-13f116d6bcc3,10.0,2019.0,True,34397,1,1,2014-08-05,6,2014
34.0,admin.,divorced,university.degree,no,no,no,cellular,267,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,2015-10-14,47.499,-117.876,df71cb35-4123-4993-8eb2-044aed9c5ae7,10.0,2015.0,False,163830,0,2,2014-10-24,3,2014
36.0,admin.,married,university.degree,no,yes,no,cellular,120,3,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no,2017-11-01,33.421,-73.094,a881a22f-3e82-4a15-a2e3-b5fb3ba306e2,11.0,2017.0,False,83835,1,2,2014-02-05,1,2014
50.0,blue-collar,married,unknown,no,yes,yes,cellular,589,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,2015-08-25,26.251,-86.646,6a9ff992-ce8e-449d-b0df-d0efecbd645a,8.0,2015.0,False,115603,1,0,2014-04-18,28,2014
70.0,retired,married,high.school,no,yes,no,cellular,162,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2017-09-10,35.679,-122.088,d1e33f60-41de-4ba3-9a6e-e71ad1a77aa3,9.0,2017.0,False,83326,1,2,2014-06-19,32,2014
39.0,blue-collar,married,basic.4y,no,no,no,cellular,163,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2018-01-18,26.179,-86.935,ba3a9992-44fd-4799-8124-b63e06f84e6e,1.0,2018.0,False,40688,1,2,2014-10-04,11,2014
58.0,admin.,married,university.degree,no,no,no,cellular,373,4,999,0,nonexistent,-2.9,93.798,-31.4,0.883,5076.2,no,2015-05-25,32.918,-114.572,3b9f5861-0bd7-4b43-aeac-acd2f22797bf,5.0,2015.0,False,81819,1,2,2014-09-30,12,2014
49.0,admin.,married,university.degree,no,yes,no,cellular,464,2,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes,2017-07-31,26.824,-68.824,e4ad2f37-abea-4c44-a010-21a3f92b6593,7.0,2017.0,False,94075,1,2,2014-07-25,18,2014
35.0,technician,single,university.degree,no,yes,no,cellular,113,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2018-08-30,46.646,-116.579,565a3b45-e654-435d-95c4-181065f65471,8.0,2018.0,False,130399,0,2,2014-04-02,16,2014
42.0,management,married,university.degree,no,yes,no,cellular,71,1,5,2,failure,-2.9,92.201,-31.4,0.883,5076.2,no,2018-01-08,29.035,-102.213,2870f1f6-3fe8-4ed6-bcf7-430c2c8f13f9,1.0,2018.0,True,180383,0,1,2014-05-11,18,2014
21.0,unemployed,single,high.school,no,yes,no,telephone,172,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2018-06-13,25.064,-102.665,17132555-0bec-408c-9028-946a0c07b4ce,6.0,2018.0,False,173569,1,1,2014-06-10,29,2014
57.0,management,married,university.degree,no,no,no,cellular,162,1,999,0,nonexistent,-2.9,92.201,-31.4,4.858,5076.2,no,2019-01-13,48.655,-111.178,97a4a0ec-7862-4380-8a91-786262ec2a30,1.0,2019.0,False,41471,1,1,2014-03-02,22,2014
42.0,management,divorced,unknown,no,yes,no,cellular,266,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no,2018-08-23,45.625,-113.236,8cb8ec44-8e3a-4a21-9471-885cbe4b1e94,8.0,2018.0,False,35186,2,2,2014-10-10,1,2014
66.0,retired,married,unknown,no,no,no,cellular,68,3,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no,2018-06-12,48.329,-112.242,ec2eb95e-c321-4f80-bb04-669f4b04a224,6.0,2018.0,False,7531,2,0,2014-10-10,3,2014
62.0,management,married,university.degree,no,yes,yes,cellular,345,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no,2016-12-22,49.058,-69.133,9b2b07f5-a2f4-4722-b090-cafb0c316e48,12.0,2016.0,False,180705,0,0,2014-09-24,6,2014
27.0,admin.,single,university.degree,no,yes,no,cellular,1117,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no,2016-02-10,36.821,-106.479,d9cff1d1-871d-4898-87ee-44d3dd44ddb2,2.0,2016.0,False,160476,2,2,2014-09-17,7,2014
60.0,management,married,university.degree,no,no,no,cellular,159,4,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no,2017-09-30,31.193,-92.48,9de9659e-2a1c-471d-81a1-5760ca96358e,9.0,2017.0,False,9078,2,2,2014-06-04,20,2014
31.0,services,single,university.degree,no,yes,no,telephone,701,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no,2019-06-12,36.866,-78.416,480df3e1-08fc-468c-afa5-53dcd9a9f273,6.0,2019.0,False,140984,2,1,2014-01-04,5,2014
27.0,admin.,single,university.degree,no,yes,no,cellular,429,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,yes,2019-12-17,49.347,-102.909,d64a312b-11b7-418e-b26e-87c9d50f8506,12.0,2019.0,False,89204,0,1,2014-06-27,23,2014
36.0,admin.,divorced,university.degree,no,no,yes,cellular,623,2,6,2,success,-2.9,92.201,-31.4,0.879,5076.2,yes,2019-11-25,48.432,-73.414,2724b8c5-16b5-454f-a476-b2e3d4cbd72f,11.0,2019.0,True,122059,1,0,2014-10-26,7,2014
